file,predicted_mu_b
heusler_Fe2CoGa__5.cif,5.624591963333344
heusler_Fe2CoGa__6.cif,5.624591963333344
heusler_Fe2CoGa__7.cif,5.624591963333344
heusler_Fe2CoGa__8.cif,5.624591963333344
heusler_Fe2CoGa__9.cif,5.624591963333344
heusler_Fe2CoGe__1.cif,5.19976362666666
heusler_Fe2CoGe__2.cif,5.19976362666666
heusler_Fe2CoGe__3.cif,5.19976362666666
heusler_Fe2CoGe__4.cif,5.19976362666666
heusler_Fe2CoGe__5.cif,5.19976362666666
heusler_Fe2CoGe__6.cif,5.19976362666666
heusler_Fe2CoGe__7.cif,5.19976362666666
heusler_Fe2CoGe__8.cif,5.19976362666666
heusler_Fe2CoGe__9.cif,5.19976362666666
heusler_Fe2CoSb__1.cif,5.596951955
heusler_Fe2CoSb__2.cif,5.596951955
heusler_Fe2CoSb__3.cif,5.596951955
heusler_Fe2CoSb__4.cif,5.596951955
heusler_Fe2CoSb__5.cif,5.596951955
heusler_Fe2CoSb__6.cif,5.596951955
heusler_Fe2CoSb__7.cif,5.596951955
heusler_Fe2CoSb__8.cif,5.596951955
heusler_Fe2CoSb__9.cif,5.596951955
heusler_Fe2CoSi__1.cif,4.96931270666666
heusler_Fe2CoSi__2.cif,4.96931270666666
heusler_Fe2CoSi__3.cif,4.96931270666666
heusler_Fe2CoSi__4.cif,4.96931270666666
heusler_Fe2CoSi__5.cif,4.96931270666666
heusler_Fe2CoSi__6.cif,4.96931270666666
heusler_Fe2CoSi__7.cif,4.96931270666666
heusler_Fe2CoSi__8.cif,4.96931270666666
heusler_Fe2CoSi__9.cif,4.96931270666666
heusler_Fe2CoSn__1.cif,5.5395657699999985
heusler_Fe2CoSn__2.cif,5.5395657699999985
heusler_Fe2CoSn__3.cif,5.5395657699999985
heusler_Fe2CoSn__4.cif,5.5395657699999985
heusler_Fe2CoSn__5.cif,5.5395657699999985
heusler_Fe2CoSn__6.cif,5.5395657699999985
heusler_Fe2CoSn__7.cif,5.5395657699999985
heusler_Fe2CoSn__8.cif,5.5395657699999985
heusler_Fe2CoSn__9.cif,5.5395657699999985
heusler_Fe2CrAl__1.cif,1.4004173966666622
heusler_Fe2CrAl__2.cif,1.4004173966666622
heusler_Fe2CrAl__3.cif,1.4004173966666622
heusler_Fe2CrAl__4.cif,1.4004173966666622
heusler_Fe2CrAl__5.cif,1.4004173966666622
heusler_Fe2CrAl__6.cif,1.4004173966666622
heusler_Fe2CrAl__7.cif,1.4004173966666622
heusler_Fe2CrAl__8.cif,1.4004173966666622
heusler_Fe2CrAl__9.cif,1.4004173966666622
heusler_Fe2CrGa__1.cif,1.5531760833333337
heusler_Fe2CrGa__2.cif,1.5531760833333337
heusler_Fe2CrGa__3.cif,1.5531760833333337
heusler_Fe2CrGa__4.cif,1.5531760833333337
heusler_Fe2CrGa__5.cif,1.5531760833333337
heusler_Fe2CrGa__6.cif,1.5531760833333337
heusler_Fe2CrGa__7.cif,1.5531760833333337
heusler_Fe2CrGa__8.cif,1.5531760833333337
heusler_Fe2CrGa__9.cif,1.5531760833333337
heusler_Fe2CrGe__1.cif,1.4478188699999985
heusler_Fe2CrGe__2.cif,1.4478188699999985
heusler_Fe2CrGe__3.cif,1.4478188699999985
heusler_Fe2CrGe__4.cif,1.4478188699999985
heusler_Fe2CrGe__5.cif,1.4478188699999985
heusler_Fe2CrGe__6.cif,1.4478188699999985
heusler_Fe2CrGe__7.cif,1.4478188699999985
heusler_Fe2CrGe__8.cif,1.4478188699999985
heusler_Fe2CrGe__9.cif,1.4478188699999985
heusler_Fe2CrSb__1.cif,2.6253558799999976
heusler_Fe2CrSb__2.cif,2.6253558799999976
heusler_Fe2CrSb__3.cif,2.6253558799999976
heusler_Fe2CrSb__4.cif,2.6253558799999976
heusler_Fe2CrSb__5.cif,2.6253558799999976
heusler_Fe2CrSb__6.cif,2.6253558799999976
heusler_Fe2CrSb__7.cif,2.6253558799999976
heusler_Fe2CrSb__8.cif,2.6253558799999976
heusler_Fe2CrSb__9.cif,2.6253558799999976
heusler_Fe2CrSi__1.cif,1.7562714333333331
heusler_Fe2CrSi__2.cif,1.7562714333333331
heusler_Fe2CrSi__3.cif,1.7562714333333331
heusler_Fe2CrSi__4.cif,1.7562714333333331
heusler_Fe2CrSi__5.cif,1.7562714333333331
heusler_Fe2CrSi__6.cif,1.7562714333333331
heusler_Fe2CrSi__7.cif,1.7562714333333331
heusler_Fe2CrSi__8.cif,1.7562714333333331
heusler_Fe2CrSi__9.cif,1.7562714333333331
heusler_Fe2CrSn__1.cif,2.0412510733333176
heusler_Fe2CrSn__2.cif,2.0412510733333176
heusler_Fe2CrSn__3.cif,2.0412510733333176
heusler_Fe2CrSn__4.cif,2.0412510733333176
heusler_Fe2CrSn__5.cif,2.0412510733333176
heusler_Fe2CrSn__6.cif,2.0412510733333176
heusler_Fe2CrSn__7.cif,2.0412510733333176
heusler_Fe2CrSn__8.cif,2.0412510733333176
heusler_Fe2CrSn__9.cif,2.0412510733333176
heusler_Fe2FeAl__1.cif,5.564574833333341
heusler_Fe2FeAl__2.cif,5.564574833333341
heusler_Fe2FeAl__3.cif,5.564574833333341
heusler_Fe2FeAl__4.cif,2.944410880000011
heusler_Fe2FeAl__6.cif,5.564574833333341
heusler_Fe2FeAl__8.cif,5.564574833333341
heusler_Fe2FeAl__9.cif,5.564574833333341
heusler_Fe2FeGa__1.cif,6.275550516666713
heusler_Fe2FeGa__2.cif,6.275550516666713
heusler_Fe2FeGa__3.cif,2.2310882466666637
heusler_Fe2FeGa__4.cif,6.275550516666713
heusler_Fe2FeGa__5.cif,6.275550516666713
heusler_Fe2FeGa__6.cif,6.275550516666713
heusler_Fe2FeGa__7.cif,6.275550516666713
heusler_Fe2FeGa__9.cif,6.275550516666713
heusler_Fe2FeGe__1.cif,5.631047893333333
heusler_Fe2FeGe__2.cif,5.631047893333333
heusler_Fe2FeGe__3.cif,2.7190300397619045
heusler_Fe2FeGe__4.cif,2.7190300397619045
heusler_Fe2FeGe__5.cif,2.7190300397619045
heusler_Fe2FeGe__6.cif,5.631047893333333
heusler_Fe2FeGe__7.cif,5.631047893333333
heusler_Fe2FeGe__8.cif,5.631047893333333
heusler_Fe2FeGe__9.cif,5.631047893333333
heusler_Fe2FeSb__1.cif,3.060797886666668
heusler_Fe2FeSb__2.cif,3.060797886666668
heusler_Fe2FeSb__3.cif,3.060797886666668
heusler_Fe2FeSb__4.cif,3.060797886666668
heusler_Fe2FeSb__5.cif,3.060797886666668
heusler_Fe2FeSb__6.cif,3.382304950000002
heusler_Fe2FeSb__7.cif,5.993054703333315
heusler_Fe2FeSb__8.cif,3.060797886666668
heusler_Fe2FeSb__9.cif,3.060797886666668
heusler_Fe2FeSi__1.cif,5.091444523333331
heusler_Fe2FeSi__2.cif,5.091444523333331
heusler_Fe2FeSi__3.cif,5.091444523333331
heusler_Fe2FeSi__4.cif,5.091444523333331
heusler_Fe2FeSi__5.cif,5.091444523333331
heusler_Fe2FeSi__6.cif,2.6194348733333177
heusler_Fe2FeSi__7.cif,5.091444523333331
